canonical_arxiv_id,published_month,primary_category,categories_text,rule_primary_paradigm,rule_secondary_paradigms,rule_confidence_proxy,rule_total_score,rule_score_json
2607.03325,2026-07,cs.CL,"cs.CL, cs.AI, cs.IR",Dataset/Benchmark,Application | Alignment/Safety | Benchmark/Evaluation,0.3846,13,"{""RAG/Retrieval"": 1, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 1, ""Reasoning"": 1, ""Efficiency/Optimization"": 1, ""Multimodal"": 0, ""Benchmark/Evaluation"": 1, ""Dataset/Benchmark"": 5, ""Theory/Methodology"": 0, ""Application"": 3}"
2607.03324,2026-07,eess.SY,"eess.SY, cs.AI",Agent/Tool Use,Application | Efficiency/Optimization,0.5,6,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 3, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 1, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 2}"
2607.05436,2026-07,cs.LG,cs.LG,Alignment/Safety,Agent/Tool Use | Application | Benchmark/Evaluation,0.2857,7,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 1, ""Alignment/Safety"": 2, ""Reasoning"": 0, ""Efficiency/Optimization"": 1, ""Multimodal"": 0, ""Benchmark/Evaluation"": 1, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 1, ""Application"": 1}"
2607.03303,2026-07,cs.AI,cs.AI,Application,Efficiency/Optimization | Theory/Methodology,0.5,4,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 1, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 1, ""Application"": 2}"
2607.03283,2026-07,cs.AI,cs.AI,Agent/Tool Use,Alignment/Safety | Benchmark/Evaluation | Application,0.2,10,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 2, ""Alignment/Safety"": 2, ""Reasoning"": 0, ""Efficiency/Optimization"": 1, ""Multimodal"": 1, ""Benchmark/Evaluation"": 2, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 1, ""Application"": 1}"
2607.03248,2026-07,cs.LG,"cs.LG, cs.AI",Alignment/Safety,Dataset/Benchmark | Theory/Methodology | Efficiency/Optimization,0.375,8,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 3, ""Reasoning"": 0, ""Efficiency/Optimization"": 1, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 2, ""Theory/Methodology"": 2, ""Application"": 0}"
2607.03245,2026-07,cs.LG,cs.LG,Multimodal,Benchmark/Evaluation | Dataset/Benchmark | Efficiency/Optimization,0.4167,12,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 1, ""Efficiency/Optimization"": 1, ""Multimodal"": 5, ""Benchmark/Evaluation"": 3, ""Dataset/Benchmark"": 1, ""Theory/Methodology"": 1, ""Application"": 0}"
2607.03236,2026-07,cs.CL,cs.CL,Benchmark/Evaluation,,1.0,3,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 3, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.03233,2026-07,cs.CR,"cs.CR, cs.AI, cs.IR, cs.SI",Benchmark/Evaluation,RAG/Retrieval | Alignment/Safety | Reasoning,0.2667,15,"{""RAG/Retrieval"": 3, ""Agent/Tool Use"": 1, ""Alignment/Safety"": 2, ""Reasoning"": 2, ""Efficiency/Optimization"": 0, ""Multimodal"": 1, ""Benchmark/Evaluation"": 4, ""Dataset/Benchmark"": 1, ""Theory/Methodology"": 0, ""Application"": 1}"
2607.03174,2026-07,cs.SE,"cs.SE, cs.AI",Application,Benchmark/Evaluation,0.5,2,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 1, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 1}"
2607.03162,2026-07,cs.AI,"cs.AI, cs.HC",Agent/Tool Use,Benchmark/Evaluation | Reasoning,0.5,6,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 3, ""Alignment/Safety"": 0, ""Reasoning"": 1, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 2, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.0316,2026-07,cs.CL,"cs.CL, cs.AI",Benchmark/Evaluation,Dataset/Benchmark | Theory/Methodology,0.6667,6,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 4, ""Dataset/Benchmark"": 1, ""Theory/Methodology"": 1, ""Application"": 0}"
2607.03158,2026-07,cs.SE,"cs.SE, cs.AI, cs.LG",Application,Benchmark/Evaluation,0.5,2,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 1, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 1}"
2607.03148,2026-07,cs.LG,"cs.LG, cs.AI",Efficiency/Optimization,,1.0,1,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 1, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.03131,2026-07,cs.CV,"cs.CV, cs.AI",Benchmark/Evaluation,Dataset/Benchmark | Alignment/Safety | Efficiency/Optimization,0.2857,7,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 1, ""Reasoning"": 0, ""Efficiency/Optimization"": 1, ""Multimodal"": 1, ""Benchmark/Evaluation"": 2, ""Dataset/Benchmark"": 2, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.03126,2026-07,cs.LG,"cs.LG, cs.AI",Benchmark/Evaluation,Efficiency/Optimization | Reasoning | Alignment/Safety,0.3333,9,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 1, ""Reasoning"": 2, ""Efficiency/Optimization"": 2, ""Multimodal"": 0, ""Benchmark/Evaluation"": 3, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 1, ""Application"": 0}"
2607.03109,2026-07,hep-th,"hep-th, cs.LG",Theory/Methodology,Benchmark/Evaluation,0.75,4,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 1, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 3, ""Application"": 0}"
2607.03108,2026-07,cs.LG,"cs.LG, cs.CV",Theory/Methodology,Benchmark/Evaluation,0.6667,3,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 1, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 2, ""Application"": 0}"
2607.03093,2026-07,cs.CL,"cs.CL, cs.AI",Benchmark/Evaluation,Efficiency/Optimization | Reasoning,0.5,6,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 1, ""Efficiency/Optimization"": 2, ""Multimodal"": 0, ""Benchmark/Evaluation"": 3, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.03091,2026-07,cs.AI,"cs.AI, cs.CL, cs.CY, cs.MA, stat.ME",Alignment/Safety,Benchmark/Evaluation,0.75,4,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 3, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 1, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.03065,2026-07,cs.LG,"cs.LG, cs.AI",Benchmark/Evaluation,Reasoning | Theory/Methodology | Efficiency/Optimization,0.2857,7,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 2, ""Efficiency/Optimization"": 1, ""Multimodal"": 0, ""Benchmark/Evaluation"": 2, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 2, ""Application"": 0}"
2607.03057,2026-07,cs.LG,"cs.LG, cs.AI",Efficiency/Optimization,,1.0,3,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 3, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.0305,2026-07,cs.LG,"cs.LG, cs.AI, cs.CV, cs.SD",Benchmark/Evaluation,Multimodal | Alignment/Safety | Efficiency/Optimization,0.3333,9,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 2, ""Reasoning"": 0, ""Efficiency/Optimization"": 1, ""Multimodal"": 3, ""Benchmark/Evaluation"": 3, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.03039,2026-07,cs.LG,"cs.LG, cond-mat.stat-mech",Alignment/Safety,Efficiency/Optimization | Theory/Methodology,0.3333,3,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 1, ""Reasoning"": 0, ""Efficiency/Optimization"": 1, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 1, ""Application"": 0}"
2607.03025,2026-07,cs.AI,"cs.AI, cs.MA",Application,Agent/Tool Use | Alignment/Safety | Benchmark/Evaluation,0.375,8,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 2, ""Alignment/Safety"": 2, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 1, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 3}"
2607.03013,2026-07,cs.CV,"cs.CV, cs.AI",Multimodal,Benchmark/Evaluation | Efficiency/Optimization,0.4286,7,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 2, ""Multimodal"": 3, ""Benchmark/Evaluation"": 2, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.03012,2026-07,cs.CV,"cs.CV, cs.AI, cs.LG",Efficiency/Optimization,Multimodal,0.8,5,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 4, ""Multimodal"": 1, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.03011,2026-07,cs.LG,"cs.LG, cs.AI, cs.CL",Benchmark/Evaluation,Efficiency/Optimization,0.5,4,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 2, ""Multimodal"": 0, ""Benchmark/Evaluation"": 2, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.03007,2026-07,cs.LG,"cs.LG, cs.AI, q-bio.BM",Reasoning,Theory/Methodology | Application | Benchmark/Evaluation,0.375,8,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 3, ""Efficiency/Optimization"": 1, ""Multimodal"": 0, ""Benchmark/Evaluation"": 1, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 2, ""Application"": 1}"
2607.03003,2026-07,cs.CL,cs.CL,Efficiency/Optimization,,1.0,1,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 1, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.02998,2026-07,cs.CV,"cs.CV, cs.AI, cs.LG",Dataset/Benchmark,Multimodal | Application | Benchmark/Evaluation,0.2857,7,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 1, ""Multimodal"": 2, ""Benchmark/Evaluation"": 1, ""Dataset/Benchmark"": 2, ""Theory/Methodology"": 0, ""Application"": 1}"
2607.02995,2026-07,cs.CV,"cs.CV, cs.AI",Multimodal,Dataset/Benchmark | Alignment/Safety,0.625,8,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 1, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 5, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 2, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.02983,2026-07,cs.AI,cs.AI,Dataset/Benchmark,RAG/Retrieval | Agent/Tool Use | Application,0.25,8,"{""RAG/Retrieval"": 2, ""Agent/Tool Use"": 1, ""Alignment/Safety"": 0, ""Reasoning"": 1, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 2, ""Theory/Methodology"": 1, ""Application"": 1}"
2607.0298,2026-07,cs.CL,"cs.CL, cs.AI",Efficiency/Optimization,RAG/Retrieval,0.75,4,"{""RAG/Retrieval"": 1, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 3, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.02975,2026-07,cs.AI,"cs.AI, cs.CL",Benchmark/Evaluation,Agent/Tool Use | Efficiency/Optimization,0.5714,7,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 2, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 1, ""Multimodal"": 0, ""Benchmark/Evaluation"": 4, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.02967,2026-07,cs.LG,"cs.LG, cs.NE",Efficiency/Optimization,Alignment/Safety | Benchmark/Evaluation,0.5,4,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 1, ""Reasoning"": 0, ""Efficiency/Optimization"": 2, ""Multimodal"": 0, ""Benchmark/Evaluation"": 1, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.02966,2026-07,cs.CL,cs.CL,RAG/Retrieval,Alignment/Safety | Benchmark/Evaluation | Efficiency/Optimization,0.3333,9,"{""RAG/Retrieval"": 3, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 2, ""Reasoning"": 0, ""Efficiency/Optimization"": 2, ""Multimodal"": 0, ""Benchmark/Evaluation"": 2, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.02964,2026-07,cs.LG,"cs.LG, cs.AI, cs.CL",Theory/Methodology,Efficiency/Optimization,0.6667,3,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 1, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 2, ""Application"": 0}"
2607.02963,2026-07,cs.CV,"cs.CV, cs.AI, cs.MM",Multimodal,Benchmark/Evaluation | Agent/Tool Use | Efficiency/Optimization,0.4444,9,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 1, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 1, ""Multimodal"": 4, ""Benchmark/Evaluation"": 2, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 1, ""Application"": 0}"
2607.02959,2026-07,cs.CV,"cs.CV, cs.LG",Multimodal,Application | Benchmark/Evaluation | Reasoning,0.25,12,"{""RAG/Retrieval"": 1, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 2, ""Efficiency/Optimization"": 0, ""Multimodal"": 3, ""Benchmark/Evaluation"": 2, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 2, ""Application"": 2}"
2607.02956,2026-07,cs.CV,"cs.CV, cs.CL",Benchmark/Evaluation,Dataset/Benchmark | Multimodal,0.4444,9,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 2, ""Benchmark/Evaluation"": 4, ""Dataset/Benchmark"": 3, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.02934,2026-07,cs.CV,"cs.CV, cond-mat.mtrl-sci, cs.AI",Multimodal,Alignment/Safety | Benchmark/Evaluation | Theory/Methodology,0.4286,14,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 2, ""Reasoning"": 1, ""Efficiency/Optimization"": 0, ""Multimodal"": 6, ""Benchmark/Evaluation"": 2, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 2, ""Application"": 1}"
2607.02932,2026-07,cs.CR,"cs.CR, cs.AI, cs.HC, cs.LG",Agent/Tool Use,Benchmark/Evaluation | Dataset/Benchmark,0.3333,3,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 1, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 1, ""Dataset/Benchmark"": 1, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.02927,2026-07,cs.CV,"cs.CV, cs.AI",Multimodal,Benchmark/Evaluation | Agent/Tool Use | Efficiency/Optimization,0.3333,18,"{""RAG/Retrieval"": 2, ""Agent/Tool Use"": 2, ""Alignment/Safety"": 0, ""Reasoning"": 1, ""Efficiency/Optimization"": 2, ""Multimodal"": 6, ""Benchmark/Evaluation"": 3, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 2, ""Application"": 0}"
2607.02919,2026-07,physics.med-ph,"physics.med-ph, cs.AI, cs.CV, eess.IV, eess.SP",Dataset/Benchmark,Efficiency/Optimization | Alignment/Safety | Benchmark/Evaluation,0.3333,9,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 1, ""Reasoning"": 0, ""Efficiency/Optimization"": 3, ""Multimodal"": 1, ""Benchmark/Evaluation"": 1, ""Dataset/Benchmark"": 3, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.02914,2026-07,cs.AI,cs.AI,Alignment/Safety,Benchmark/Evaluation | Reasoning | Application,0.3077,13,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 4, ""Reasoning"": 3, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 3, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 1, ""Application"": 2}"
2607.02909,2026-07,cs.CV,"cs.CV, cs.AI",Multimodal,,1.0,2,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 2, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.02907,2026-07,cs.CV,"cs.CV, cs.CL",Reasoning,Benchmark/Evaluation | Efficiency/Optimization | Multimodal,0.3,10,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 3, ""Efficiency/Optimization"": 2, ""Multimodal"": 2, ""Benchmark/Evaluation"": 2, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 1, ""Application"": 0}"
2607.02897,2026-07,cs.CR,"cs.CR, cs.AI, cs.CV",Multimodal,Benchmark/Evaluation,0.6667,6,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 4, ""Benchmark/Evaluation"": 2, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.02893,2026-07,cs.LG,"cs.LG, cs.CL",Efficiency/Optimization,,1.0,5,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 5, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.02881,2026-07,cs.CL,cs.CL,Alignment/Safety,Efficiency/Optimization | Reasoning,0.3333,3,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 0, ""Alignment/Safety"": 1, ""Reasoning"": 1, ""Efficiency/Optimization"": 1, ""Multimodal"": 0, ""Benchmark/Evaluation"": 0, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 0}"
2607.02879,2026-07,cs.AI,cs.AI,Benchmark/Evaluation,Agent/Tool Use | Application,0.5,6,"{""RAG/Retrieval"": 0, ""Agent/Tool Use"": 2, ""Alignment/Safety"": 0, ""Reasoning"": 0, ""Efficiency/Optimization"": 0, ""Multimodal"": 0, ""Benchmark/Evaluation"": 3, ""Dataset/Benchmark"": 0, ""Theory/Methodology"": 0, ""Application"": 1}"
